molecule_chembl_id,canonical_smiles,standard_value,units
CHEMBL197226,NC1=NONC1N1N=NC(c2n[nH]c(-c3ccncc3)n2)C1CN1CCCCC1,250000.0,uM
CHEMBL201307,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,62000.0,uM
CHEMBL204054,Brc1cccc(-c2cc(NCc3ccncc3)n3nccc3n2)c1,1800.0,uM
CHEMBL382607,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)n3ncnc3n2)CC1,260.0,uM
CHEMBL206659,CS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3ncnn23)cc1,250.0,uM
CHEMBL202695,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3ncnn23)cc1,120.0,uM
CHEMBL380331,NS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3ncnn23)cc1,270.0,uM
CHEMBL203571,CCN(CC)c1cc(Nc2ccc(S(N)(=O)=O)cc2)n2ncnc2n1,400.0,uM
CHEMBL203573,NS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](O)CC3)nc3ncnn23)cc1,7400.0,uM
CHEMBL203569,NS(=O)(=O)c1ccc(Nc2cc(NC3CCCCC3)nc3ncnn23)cc1,730.0,uM
CHEMBL203407,NS(=O)(=O)c1ccc(Nc2cc(OC3CCCCC3)nc3ncnn23)cc1,350.0,uM
CHEMBL206109,NS(=O)(=O)c1ccc(Nc2cc(OCC3CCCCC3)nc3ncnn23)cc1,11000.0,uM
CHEMBL203006,Brc1cccc(-c2cc(NCc3ccncc3)n3ncnc3n2)c1,26000.0,uM
CHEMBL209148,COc1cc(C)c(Sc2cnc(NC(=O)c3ccc(CNC(C)C(C)(C)C)cc3)s2)cc1C(=O)N1CCN(C(C)=O)CC1,29000.0,uM
CHEMBL212264,Nc1nc(Nc2ccc(S(=O)(=O)NC(=O)[C@H](N)CO)cc2)nn1C(=O)c1c(F)cccc1F,140.0,uM
CHEMBL379193,CCOC(=O)CCC(=O)NS(=O)(=O)c1ccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)cc1,62.0,uM
CHEMBL210581,COCCOCC(=O)NS(=O)(=O)c1ccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)cc1,247.0,uM
CHEMBL378248,NCC(=O)NS(=O)(=O)c1ccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)cc1,120.0,uM
CHEMBL210765,CN1CCN(CCC(=O)NS(=O)(=O)c2ccc(Nc3nc(N)n(C(=O)c4c(F)cccc4F)n3)cc2)CC1,266.0,uM
CHEMBL209280,Nc1nc(Nc2ccc(S(=O)(=O)NC(=O)CCC(=O)O)cc2)nn1C(=O)c1c(F)cccc1F,71.0,uM
CHEMBL378420,Nc1nc(Nc2ccc(S(=O)(=O)NC(=O)CCN3CCOCC3)cc2)nn1C(=O)c1c(F)cccc1F,118.0,uM
CHEMBL386760,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3cc(OC)c(OCCCN4CCN(C)CC4)c(OC)c3)n2)c(OC)c1,40000.0,uM
CHEMBL215652,CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3Cl)cn12,10000.0,uM
CHEMBL213423,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)c(F)cc3F)cn12,10000.0,uM
CHEMBL213451,CCNc1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,10000.0,uM
CHEMBL212382,CC(C)(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3F)cn12,10000.0,uM
CHEMBL212968,CC(C)(C)c1nnc2ccc(-c3ocnc3-c3cc(F)c(F)cc3F)cn12,10000.0,uM
CHEMBL214198,CC(C)c1nnc2ccc(-c3c[nH]nc3-c3cc(F)ccc3F)cn12,10000.0,uM
CHEMBL379929,CC(C)c1nnc2ccc(-c3ocnc3-c3ccccc3)cn12,10000.0,uM
CHEMBL211514,Cc1ccc(Cl)c(N(CC#N)c2cc(Nc3ccc(OC[C@@H](O)CN(C)C)cc3)ncn2)c1,140.0,uM
CHEMBL217090,Clc1ccc2c(c1Nc1ncnc3cc(OCCCN4CCCC4)cc(OC4CCOCC4)c13)OCO2,10000.0,uM
CHEMBL217092,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,10000.0,uM
CHEMBL402548,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,462.0,uM
CHEMBL228043,C/C(O)=C(\C#N)C(=O)Nc1cc(Br)ccc1Br,500000.0,uM
CHEMBL242237,NC(=O)c1ccccc1Nc1ccnc(Nc2cccc(O)c2)n1,2700.0,uM
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,40000.0,uM
CHEMBL122701,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2ccccc12,4000.0,uM
CHEMBL222556,O=c1cc(-c2ccc(O)c(O)c2)oc2ccccc12,500000.0,uM
CHEMBL222541,O=c1cc(-c2ccc(O)c(O)c2)oc2c(O)c(O)ccc12,500000.0,uM
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,20000.0,uM
CHEMBL31574,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,5000.0,uM
CHEMBL232556,Cc1cc(N2C(=O)CN(C)C2=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,56.0,uM
CHEMBL232353,Cc1cc(N2C(=O)CNC2=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,4000.0,uM
CHEMBL232939,Cc1cc(N2C(=O)CCCC2=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,4400.0,uM
CHEMBL232743,Cc1cc(N2C(=O)CCC2=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,1500.0,uM
CHEMBL232934,Cc1cc(N2CCCC2=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,1600.0,uM
CHEMBL232737,Cc1cc(N2CCN(C)CC2)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,640.0,uM
CHEMBL232736,Cc1cc(N2CCCCC2)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,2600.0,uM
CHEMBL232735,Cc1cc(N2CCCC2)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,3000.0,uM
CHEMBL231928,CCN(CC)c1cc(C)cc2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc12,1600.0,uM
CHEMBL232123,Cc1cc(N)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,630.0,uM
CHEMBL233153,Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(C(F)(F)F)c3)c(O)c(=O)c2c1,1700.0,uM
CHEMBL233152,Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(C#N)c3)c(O)c(=O)c2c1,1400.0,uM
CHEMBL392776,Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(Br)c3)c(O)c(=O)c2c1,75.0,uM
CHEMBL392775,Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(Cl)c3)c(O)c(=O)c2c1,190.0,uM
CHEMBL232749,Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)cc3)c(O)c(=O)c2c1,250.0,uM
CHEMBL232557,Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,87.0,uM
CHEMBL233149,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(N)(=O)=O)cc3)o2)S1,180.0,uM
CHEMBL232148,NS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=O)NC3=O)o2)cc1,27000.0,uM
CHEMBL231950,C/C(=C1/SC(=N)NC1=O)c1ccc(-c2ccc(S(N)(=O)=O)cc2)o1,30.0,uM
CHEMBL396614,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(N)(=O)=O)c(Cl)c3)o2)S1,570.0,uM
CHEMBL233970,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(N)(=O)=O)c(C(F)(F)F)c3)o2)S1,610.0,uM
CHEMBL233765,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(C(N)=O)cc3)o2)S1,9300.0,uM
CHEMBL233763,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)o2)S1,150000.0,uM
CHEMBL391493,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(=O)(=O)N4CCNCC4)cc3)o2)S1,2900.0,uM
CHEMBL233554,CN(C)CCNS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=N)NC3=O)o2)cc1,570.0,uM
CHEMBL233553,CNS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=N)NC3=O)o2)cc1,120.0,uM
CHEMBL233349,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(C(=O)O)cc3)o2)S1,47000.0,uM
CHEMBL396360,N=C1NC(=O)/C(=C/c2ccc(-c3ccccc3[N+](=O)[O-])o2)S1,19000.0,uM
CHEMBL241517,Nc1ncc(-c2cccc(S(N)(=O)=O)c2)c2scc(-c3ccc(F)c(Cl)c3)c12,10000.0,uM
CHEMBL241682,Nc1ncc(-c2cccc(S(N)(=O)=O)c2)c2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,10000.0,uM
CHEMBL254050,CC(=O)N1CCN(C(=O)c2cc(Sc3cnc(Nc4cccc(Br)n4)s3)ccc2C)CC1,490.0,uM
CHEMBL251796,Cc1ccc(Sc2cnc(Nc3cccc(Br)n3)s2)cc1C(=O)N1CCN(C(=O)[C@@H](C)N)CC1,230.0,uM
CHEMBL251795,Cc1ccc(Sc2cnc(Nc3cccc(Br)n3)s2)cc1C(=O)N1CCN(C(=O)[C@H](C)N)CC1,520.0,uM
CHEMBL254895,Cc1ccc(Sc2cnc(Nc3cccc(Br)n3)s2)cc1C(=O)N1CCN(C(=O)CN)CC1,540.0,uM
CHEMBL254269,CNCCN(C)C(=O)c1cc(Sc2cnc(Nc3cccc(Br)n3)s2)ccc1C,180.0,uM
CHEMBL253292,CCN(CC)CCOc1ccc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc1,10000.0,uM
CHEMBL253881,NC1CCN(Cc2ccn3ncnc(Oc4ccc(NC(=O)NC(=O)Cc5ccc(F)cc5)cc4F)c23)CC1,5000.0,uM
CHEMBL257624,O=C(Cc1ccccc1)Nc1n[nH]c2ccc([N+](=O)[O-])cc12,2000.0,uM
CHEMBL254171,O=C(Cc1ccc(-c2ccncc2)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,30.0,uM
CHEMBL402759,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,14.0,uM
CHEMBL254979,O=C(Cc1ccc2ccccc2c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,9.0,uM
CHEMBL254367,O=C(Cc1cccc2ccccc12)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,20.0,uM
CHEMBL254170,CS(=O)(=O)c1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,22.0,uM
CHEMBL415789,CSc1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,10.0,uM
CHEMBL258040,O=C(Cc1ccc(N2CCCCC2)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,30.0,uM
CHEMBL258039,CCN(CC)c1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,40.0,uM
CHEMBL257831,CN(C)c1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,10.0,uM
CHEMBL255932,Nc1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,16.0,uM
CHEMBL255718,O=C(Cc1ccc(O)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,9.0,uM
CHEMBL256558,Cc1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,7.0,uM
CHEMBL403605,Cc1cccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)c1,10.0,uM
CHEMBL402370,O=C(Cc1ccc(Br)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,7.0,uM
CHEMBL402158,O=C(Cc1cccc(Br)c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,7.0,uM
CHEMBL402157,O=C(Cc1ccc(Cl)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,10.0,uM
CHEMBL404504,O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,10.0,uM
CHEMBL255463,O=C(Cc1ccccc1Cl)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,24.0,uM
CHEMBL255263,O=C(Cc1ccc(F)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,20.0,uM
CHEMBL255262,O=C(Cc1cccc(F)c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,10.0,uM
CHEMBL255255,O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,36.0,uM
CHEMBL258404,O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3C(=O)CNC3=O)cc12,2000.0,uM
CHEMBL414949,O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCCC3=O)cc12,7100.0,uM
CHEMBL404747,O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCC3=O)cc12,170.0,uM
CHEMBL258391,CCCCN(CCCC)c1ccc2[nH]nc(NC(=O)Cc3ccccc3)c2c1,100000.0,uM
CHEMBL401603,CCCN(CCC)c1ccc2[nH]nc(NC(=O)Cc3ccccc3)c2c1,1800.0,uM
CHEMBL402910,CCN(CC)c1ccc2[nH]nc(NC(=O)Cc3ccccc3)c2c1,200.0,uM
CHEMBL257625,CCNc1ccc2[nH]nc(NC(=O)Cc3ccccc3)c2c1,500.0,uM
CHEMBL271271,COc1cccc(CNC(=O)c2ccc(-c3cc(-c4nnc(C)o4)ccc3C)cc2)c1,16000.0,uM
CHEMBL272171,NC(=O)c1c(NC(=O)CN2C(=O)CCC2=O)sc2c1CCC2,10000.0,uM
CHEMBL259922,Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnc2c1cnn2-c1ccccc1,10000.0,uM
CHEMBL445162,CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1,17600.0,uM
CHEMBL513336,OCCn1cnc2c(NCc3ccccc3)nc(NCc3ccc(Br)cc3)nc21,20000.0,uM
CHEMBL524266,Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1,138.0,uM
CHEMBL495758,c1ccc2[nH]c(-c3cc[nH]n3)nc2c1,28000.0,uM
CHEMBL504155,CC(=O)Nc1c[nH]nc1-c1nc2ccccc2[nH]1,990.0,uM
CHEMBL522891,O=C(Nc1c[nH]nc1-c1nc2ccccc2[nH]1)c1ccccc1,52.0,uM
CHEMBL496569,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)c1ccccc1,140.0,uM
CHEMBL522563,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)c1ccc(F)cc1,530.0,uM
CHEMBL458420,O=C(Nc1ccccc1)Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1,1800.0,uM
CHEMBL516003,O=C(Nc1ccccc1F)Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1,230.0,uM
CHEMBL458421,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)Nc1c(F)cccc1F,160.0,uM
CHEMBL496754,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CCCCC1,1200.0,uM
CHEMBL523923,O=C(Nc1cccnc1)Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1,160.0,uM
CHEMBL497350,Cc1nnc(-c2ccc(-c3cc(NC(=O)c4ccc(CN5CCN(C)CC5)cc4)ccc3C)c(C)c2)o1,20000.0,uM
CHEMBL521887,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-c1ccc2ccncc2c1,20000.0,uM
CHEMBL497353,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-c1ccc2c(N)noc2c1,20000.0,uM
CHEMBL496129,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-c1ccc(-c2csc(N)n2)cc1,20000.0,uM
CHEMBL525194,c1cnn2ncc(-c3ccnc(NC4CC4)n3)c2c1,120.0,uM
CHEMBL446024,FC(F)(F)CNc1nccc(-c2cnn3ncccc23)n1,1000.0,uM
CHEMBL513330,Clc1ccc(CNc2nccc(-c3cnn4ncccc34)n2)cc1,1000.0,uM
CHEMBL359554,c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,8.0,uM
CHEMBL468963,CN1CCN(c2ccc(Nc3nccc(-c4cnn5ncccc45)n3)cc2C(F)(F)F)CC1,4.0,uM
CHEMBL513354,CCN(CC)Cc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,50.0,uM
CHEMBL188938,O=[N+]([O-])c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,3.0,uM
CHEMBL526110,O=[N+]([O-])c1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,0.3,uM
CHEMBL359794,N#Cc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,2.0,uM
CHEMBL495696,N#Cc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,2.0,uM
CHEMBL497564,c1cc(Nc2nccc(-c3cnn4ncccc34)n2)cc(-c2cocn2)c1,3.0,uM
CHEMBL523735,NC(=O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,16.0,uM
CHEMBL524059,O=C(O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,40.0,uM
CHEMBL359963,CC(C)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,40.0,uM
CHEMBL495751,CCN(CC)CCNC(=O)c1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,40.0,uM
CHEMBL522718,CN1CCN(c2ccc(Nc3nccc(-c4cnn5nc(-c6ccc(F)cc6)ccc45)n3)cc2)CC1,25000.0,uM
CHEMBL496162,CC(C)Oc1ccc2c(-c3ccnc(Nc4ccc(N5CCN(C)CC5)cc4)n3)cnn2n1,230.0,uM
CHEMBL521871,CN(C)CC(O)COc1ccc(Nc2nccc(-c3cnn4nc(N5CCOCC5)ccc34)n2)cc1,450.0,uM
CHEMBL495545,CN1CCN(c2ccc(Nc3nccc(-c4cnn5ncccc45)n3)cc2)CC1,100.0,uM
CHEMBL296468,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,38.0,uM
CHEMBL524629,CC(C)(C)c1cnc(CSc2cnc(NCC3CCNCC3)s2)o1,229.0,uM
CHEMBL495754,CC(C)(C)c1cnc(CSc2cnc(NCC3CCCCC3)s2)o1,168.0,uM
CHEMBL496567,CC(C)(C)c1cnc(CSc2cnc(N[C@H]3CC[C@H](N)CC3)s2)o1,20.0,uM
CHEMBL496568,CC(C)(C)c1cnc(CSc2cnc(N[C@H]3CC[C@@H](N)CC3)s2)o1,503.0,uM
CHEMBL495557,CC(C)(C)c1cnc(CSc2cnc(N[C@H]3CC[C@H](O)CC3)s2)o1,7.0,uM
CHEMBL505474,CC(C)(C)c1cnc(CSc2cnc(NC3CCCC(N)C3)s2)o1,158.0,uM
CHEMBL495558,CC(C)(C)c1cnc(CSc2cnc(NC3CCCC(O)C3)s2)o1,28.0,uM
CHEMBL496785,CC(C)(C)c1cnc(CSc2cnc(NC3CCCCC3)s2)o1,9.0,uM
CHEMBL509772,CC(C)(C)c1cnc(CSc2cnc(NC3CCNCC3)s2)o1,538.0,uM
CHEMBL507536,CC(C)(C)c1cnc(CSc2cnc(N)s2)o1,690.0,uM
CHEMBL485745,Fc1ccc(-c2nn3ccccc3c2-c2ccncc2)cc1,10000.0,uM
CHEMBL485285,Cc1ccc(C(=O)Nc2cccc(N3CCOCC3)c2)cc1-c1ccc2c(C3CCNCC3)noc2c1,20000.0,uM
CHEMBL523559,Cc1nnc(-c2ccc(-c3cc(C(=O)Nc4cccc(N5CCOCC5)c4)ccc3C)c(C)c2)o1,20000.0,uM
CHEMBL485286,Cc1ccc(NC(=O)c2ccnc(N3CCCC3)c2)cc1-c1ccc2c(C3CCNCC3)noc2c1,20000.0,uM
CHEMBL495729,Cc1nnc(-c2ccc(-c3cc(NC(=O)c4ccnc(N5CCCC5)c4)ccc3C)c(C)c2)o1,20000.0,uM
CHEMBL497563,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(C3CCNCC3)noc2c1,20000.0,uM
CHEMBL522579,Cc1nnc(-c2ccc(-c3cc(C(=O)NC4CC4)ccc3C)c(C)c2)o1,20000.0,uM
CHEMBL521734,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(=O)n(CC3CC3)nnc2c1,20000.0,uM
CHEMBL526639,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2ccncc2c1,20000.0,uM
CHEMBL478649,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,20000.0,uM
CHEMBL460746,O=C(NC(=S)Nc1ccc(O)c(-c2nc3ccccc3s2)c1)c1ccc([N+](=O)[O-])cc1,700.0,uM
CHEMBL493940,CNc1nc2oc(-c3ccccc3)nc2c2c1ncn2C,16000.0,uM
CHEMBL522011,CNc1nc2c(nc(-c3ccccc3)n2C)c2c1ncn2C,23000.0,uM
CHEMBL454973,CNc1nc2sc(-c3cccc(CNC(C)=O)c3)nc2c2c1ncn2C,31000.0,uM
CHEMBL482678,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccccc43)cc2)CC1,28000.0,uM
CHEMBL487737,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(C#Cc5ccccc5)cc43)cc2)CC1,50000.0,uM
CHEMBL487531,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(-c5ccc(C=O)cc5)cc43)cc2)CC1,7700.0,uM
CHEMBL486091,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(-c5ccsc5)cc43)cc2)CC1,50000.0,uM
CHEMBL487328,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(-c5ccoc5)cc43)cc2)CC1,50000.0,uM
CHEMBL487327,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(-c5ccco5)cc43)cc2)CC1,50000.0,uM
CHEMBL487326,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(-c5ccccc5)cc43)cc2)CC1,50000.0,uM
CHEMBL485892,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(N5CCCCC5)cc43)cc2)CC1,50000.0,uM
CHEMBL487731,CC(=O)Nc1ccc2c(c1)/C(=C/Nc1ccc(N3CCN(C)CC3)cc1)C(=O)NC2=O,50000.0,uM
CHEMBL487730,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(-n5cccc5)cc43)cc2)CC1,50000.0,uM
CHEMBL487526,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(C(=O)N(C)C)cc43)cc2)CC1,47000.0,uM
CHEMBL488955,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(I)cc43)cc2)CC1,50000.0,uM
CHEMBL488342,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc([N+](=O)[O-])cc43)cc2)CC1,50000.0,uM
CHEMBL486286,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(Br)cc43)cc2)CC1,50000.0,uM
CHEMBL486285,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4cc(Br)ccc43)cc2)CC1,47000.0,uM
CHEMBL486284,O=C1NC(=O)c2ccccc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,19600.0,uM
CHEMBL482883,O=C1NC(=O)c2ccccc2/C1=C/Nc1ccc(CN2CCOCC2)cc1,21000.0,uM
CHEMBL482679,O=C1NC(=O)c2ccccc2/C1=C/Nc1ccc(N2CCOCC2)cc1,29000.0,uM
CHEMBL407095,O=C1NC(=O)c2ccc(Br)cc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,50000.0,uM
CHEMBL521459,CN1CCN(c2cnc(N/C=C3\C(=O)NC(=O)c4ccc(-c5ccoc5)cc43)cn2)CC1,50000.0,uM
CHEMBL483081,CN1CCN(c2ncc(N/C=C3\C(=O)NC(=O)c4ccc(-c5ccoc5)cc43)cn2)CC1,50000.0,uM
CHEMBL488562,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(-c5ccoc5)cc43)cc2F)CC1,50000.0,uM
CHEMBL530335,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(-c5ccoc5)cc43)nn2)CC1,50000.0,uM
CHEMBL486497,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(-c5ccoc5)cc43)cn2)CC1,50000.0,uM
CHEMBL515949,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(-c5ccoc5)cc43)nc2)CC1,50000.0,uM
CHEMBL477077,C[C@@H]1CN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(I)cc43)cc2)[C@@H](C)CN1C,50000.0,uM
CHEMBL476907,CC1CN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(I)cc43)cc2)CCN1C,50000.0,uM
CHEMBL477073,C[C@@H]1CN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(I)cc43)cc2)C[C@H](C)N1C,50000.0,uM
CHEMBL483728,C[C@@H]1CN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(I)cc43)cc2)C[C@H](C)N1,50000.0,uM
CHEMBL488128,CN1CC2CC1CN2c1ccc(N/C=C2\C(=O)NC(=O)c3ccc(I)cc32)cc1,50000.0,uM
CHEMBL483535,N#Cc1ccc2c(c1)/C(=C/Nc1ccc(CN3CCCCC3)cc1)C(=O)NC2=O,26500.0,uM
CHEMBL489655,O=C1NC(=O)c2ccc(-c3ccc(Oc4ccccc4)cc3)cc2/C1=C\Nc1ccc(CN2CCCCC2)cc1,50000.0,uM
CHEMBL483530,COc1ccc(-c2ccc3c(c2)/C(=C/Nc2ccc(CN4CCCCC4)cc2)C(=O)NC3=O)cc1,50000.0,uM
CHEMBL482919,COc1cccc(-c2ccc3c(c2)/C(=C/Nc2ccc(CN4CCCCC4)cc2)C(=O)NC3=O)c1,50000.0,uM
CHEMBL482918,O=C1NC(=O)c2ccc(-c3ccc(O)cc3)cc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,50000.0,uM
